# Table format: 2D
5
6
    0.00000000000000e+000     2.00000000000000e+000     4.00000000000000e+000     6.00000000000000e+000     8.00000000000000e+000 
    0.00000000000000e+000     5.00000000000000e+002     1.00000000000000e+003     1.50000000000000e+003     2.00000000000000e+003     3.00000000000000e+003 
    0.00000000000000e+000     0.00000000000000e+000     0.00000000000000e+000     0.00000000000000e+000     0.00000000000000e+000 
    1.00000000000000e-001     2.00000000000000e+000     3.60000000000000e+000     4.80000000000000e+000     5.60000000000000e+000 
    1.00000000000000e-001     4.40000000000000e+000     8.00000000000000e+000     1.00000000000000e+001     1.14000000000000e+001 
    1.00000000000000e-001     7.00000000000000e+000     1.10000000000000e+001     1.34000000000000e+001     1.50000000000000e+001 
    1.00000000000000e-001     9.00000000000000e+000     1.30000000000000e+001     1.50000000000000e+001     1.66000000000000e+001 
    1.00000000000000e-001     1.00000000000000e+001     1.40000000000000e+001     1.60000000000000e+001     1.76000000000000e+001 
